match_id,gameDuration,gameVersion,puuid,summonerName,championName,teamId,win,kills,deaths,assists,goldEarned,totalDamageDealtToChampions,visionScore,totalMinionsKilled,champLevel,role
NA1_5314009161,1964,15.13.691.9951,P6yGSB7SdxOcoUjPMA1WklVp5ta-FdsPuQs4Qa_ztUaoRBbSaOd3FTjiHTPb74s5ZH_giSynMGiKnw,,Milio,100,False,3,6,21,9712,10488,78,17,14,UTILITY
NA1_5314009161,1964,15.13.691.9951,04jvm1XPMFlENcJ-ebTmmMiMUoB86FUg5UZREITiehVIc3Y38emUIEynHW1csuAs_9D1-SVTJtz1tg,,Riven,200,True,9,6,7,14814,30851,23,235,17,TOP
NA1_5314009161,1964,15.13.691.9951,mSaZT6GPwQktYtMZH8R3JZq7R_xY2DAFsjcyAFG0ybdo1bQJR5Bbd3xMVFwjJVRkJqEtu2HqVh_zaA,,JarvanIV,200,True,2,7,24,11059,19976,29,10,15,JUNGLE
NA1_5314009161,1964,15.13.691.9951,2lYbd8og2hV_16kerKBuAMoDgPE4GqM9Il8JrsXn5r6qivxiwkM0jC0b9XWnWRUIG5gGBdm62NOGgA,,Viktor,200,True,11,3,10,16940,49625,32,275,18,MIDDLE
NA1_5314009161,1964,15.13.691.9951,886a3bwmCANkZfjfFsRNZd8Mg5IONwAC8dn0O7mYEfCRqvNB3GlX0XFTmMeD8frTmr5WISbqWjgVYA,,Sivir,200,True,11,6,13,16788,48096,21,234,16,BOTTOM
NA1_5314009161,1964,15.13.691.9951,OgPp4YcEZwmHlkhphsqqCmr2OAiSnUCKC9DRYy5OO4GS58OwEir8iTdrcdIevCMfjjX2guptAbJEfw,,Alistar,200,True,1,8,22,8589,5679,102,20,14,UTILITY
NA1_5313983004,1679,15.13.691.9951,04jvm1XPMFlENcJ-ebTmmMiMUoB86FUg5UZREITiehVIc3Y38emUIEynHW1csuAs_9D1-SVTJtz1tg,,Riven,100,True,10,5,4,12084,27461,19,191,16,TOP
NA1_5313983004,1679,15.13.691.9951,D3ougVNjhrr8fZDPBh_wrvawMRud-LuYRE7D5wacd4qvnPAgDT9P_DqJBuQAaAjDRYR7XcllUFGgZA,,Ivern,100,True,2,2,17,11391,8573,26,13,15,JUNGLE
NA1_5313983004,1679,15.13.691.9951,GDoBIRiSc48BELq_UA-Vyuf5cGAcJ7meaUnLHGOQlggyiAf_2MyPr90L-jlvDK4jjokeqJ6OJbsOPQ,,Taliyah,100,True,5,6,14,11402,15966,17,131,15,MIDDLE
NA1_5313983004,1679,15.13.691.9951,SFeRENGewEos9YXN14kZf4ru6cxJEn3RG3uS00RCR7k29wlIut_j6VldKDC1jX3FPOvac1NEt63-Cg,,MissFortune,100,True,12,2,7,16495,40241,17,272,17,BOTTOM
NA1_5313983004,1679,15.13.691.9951,OgPp4YcEZwmHlkhphsqqCmr2OAiSnUCKC9DRYy5OO4GS58OwEir8iTdrcdIevCMfjjX2guptAbJEfw,,Nautilus,100,True,2,4,17,9360,9049,73,26,13,UTILITY
NA1_5313983004,1679,15.13.691.9951,j1wwmoyNjyynLX-S7ZV8nR7aFFdKIb-gfcPtKVgmYL9IKBHyD3bC8LYRsFoF5iy3uuTGT1b3gCYzFA,,Nidalee,200,False,3,7,4,10601,12806,7,178,14,TOP
NA1_5313983004,1679,15.13.691.9951,eY4MZaPThsSs_brLMddQJAEIFr0tRAm6HobJrNciP4lQudiKKNhkPsO4rx-IAKV6BRhRxtFP-Y4ieA,,Nunu,200,False,3,9,9,8876,9153,16,6,12,JUNGLE
NA1_5313983004,1679,15.13.691.9951,2lYbd8og2hV_16kerKBuAMoDgPE4GqM9Il8JrsXn5r6qivxiwkM0jC0b9XWnWRUIG5gGBdm62NOGgA,,Viktor,200,False,6,4,4,11698,18823,21,208,14,MIDDLE
NA1_5313983004,1679,15.13.691.9951,-P4tgg5idLx3zoTjLC9QlKt_4igdQWTnVbDoK9UJUWgLIh4uvznAZB4DO1hxZ8eDzfYraohlIbN1wg,,Kaisa,200,False,1,4,8,10522,15832,11,206,14,BOTTOM
NA1_5313983004,1679,15.13.691.9951,P6yGSB7SdxOcoUjPMA1WklVp5ta-FdsPuQs4Qa_ztUaoRBbSaOd3FTjiHTPb74s5ZH_giSynMGiKnw,,Pyke,200,False,6,8,3,9268,8056,81,24,11,UTILITY
NA1_5313956954,1553,15.13.691.9951,04jvm1XPMFlENcJ-ebTmmMiMUoB86FUg5UZREITiehVIc3Y38emUIEynHW1csuAs_9D1-SVTJtz1tg,,Riven,100,False,2,8,2,8103,9233,15,156,13,TOP
NA1_5313956954,1553,15.13.691.9951,RDwpM1Bdmy-VoBuJ-ZzBZCdJVNunueCxPqYWtM7cVXAj1Sf9uxW3xMHmaaVwMTa3KX38CtzhVUcK2A,,Pantheon,100,False,7,8,2,9408,12559,17,4,12,JUNGLE
NA1_5313956954,1553,15.13.691.9951,Pz1WLHt9lVYBVzZ5WyydV8ol7Uhv6znzzEtNinGQKWv7jicPvXIn-NmU3nh4prDRm3-z9fhVxE8P-A,,TwistedFate,100,False,8,2,7,13621,24336,16,221,16,MIDDLE
NA1_5313956954,1553,15.13.691.9951,_gjEz-AG_qERAUEFn4vh2h8cg-HpVq_xYmyoh0Hc01kupdVr4-Vtpoi3Zfv2j4ks5hCmxCOpscuSUw,,Lucian,100,False,5,7,10,10430,24108,20,169,12,BOTTOM
NA1_5313956954,1553,15.13.691.9951,OgPp4YcEZwmHlkhphsqqCmr2OAiSnUCKC9DRYy5OO4GS58OwEir8iTdrcdIevCMfjjX2guptAbJEfw,,Braum,100,False,2,9,13,7068,7371,64,23,11,UTILITY
NA1_5313956954,1553,15.13.691.9951,j1wwmoyNjyynLX-S7ZV8nR7aFFdKIb-gfcPtKVgmYL9IKBHyD3bC8LYRsFoF5iy3uuTGT1b3gCYzFA,,Nidalee,200,True,9,4,10,13727,24979,25,193,15,TOP
NA1_5313956954,1553,15.13.691.9951,E33PeI2J5eR9Cu5fCmv_zRgNHH1dzQV9bFSUi-XuE0KbgoWeLFXldA11-4syODX62xVP8v9X8GMrug,,Viego,200,True,16,1,15,15824,26923,36,40,16,JUNGLE
NA1_5313956954,1553,15.13.691.9951,rIMHAUZ-NXrPpfL5gcMCVMQ7K2E1sjnsxjJI7CvDD7WJzZHJJQG8YCrWF18Ln8CbfDpE5HYmjkzQEA,,Hwei,200,True,1,4,17,8935,18475,13,177,15,MIDDLE
NA1_5313956954,1553,15.13.691.9951,B0wSbYuwfx9HZrDmWHcLP0o5bBZjL5B_gUikOGx9sTxDkRGWqwgyxcs-Mas0VW5lSftt20Td8nyDSQ,,Twitch,200,True,7,9,10,10319,20998,11,121,12,BOTTOM
NA1_5313956954,1553,15.13.691.9951,qJvIuWGNE3y_xNJrJggWDDhvrWfCUR2ktpOjEPWwQdFX-N9ZBiPeOL5OCh3VyMelqm0YnOMoLypy1A,,Leona,200,True,1,6,21,7340,8916,92,27,11,UTILITY
NA1_5313932292,1921,15.13.691.9951,uPGdHUBMab2L3NrTjGhVWG8xQWlhZOhWhVHgCruYLxV9PiEtPYtmv95mY7LzgqaxyOxSM87BBMYL2Q,,Mordekaiser,100,False,4,10,4,11298,22021,14,186,15,TOP
NA1_5313932292,1921,15.13.691.9951,VtpEBKyLrE0-50U_ZN4Q551poZy7dFCaPRxl4ZsorV8HyNVNCMmQadhaW19JnTgMKEdo8juibPwweQ,,Ekko,100,False,10,7,7,14946,26219,37,52,15,JUNGLE
NA1_5313932292,1921,15.13.691.9951,2CeyiEvKZk92lRkTTzwJvm-Oq0Pf7YU0PWsv2gKbzXenMZm2_iDByLiMABBseQmPTpa6nTGTK1NKLQ,,Pantheon,100,False,2,10,13,10670,22496,12,203,15,MIDDLE
NA1_5313932292,1921,15.13.691.9951,lx5ETTHmfrxNxd9gPWvoYSqSOxoMyFkoZASflGZgUUZBIKgmYBrs6BeNUrCEGEi-ZYXUZSwUUxEb-g,,Urgot,100,False,8,8,8,12824,22500,22,208,15,BOTTOM
NA1_5313932292,1921,15.13.691.9951,UY3AkWHH0zvC1sRlzZA-E0UUky8UNIyT6pMmVNl57O4-Cvi_9DlDgHDyPPi6z_oB7YHgEMwPMdWFmA,,Bard,100,False,4,4,18,10054,21237,109,43,15,UTILITY
NA1_5313932292,1921,15.13.691.9951,04jvm1XPMFlENcJ-ebTmmMiMUoB86FUg5UZREITiehVIc3Y38emUIEynHW1csuAs_9D1-SVTJtz1tg,,Vayne,200,True,7,6,8,13233,43157,30,193,17,TOP
NA1_5313932292,1921,15.13.691.9951,XV5Q1ppTbJ14IfCoPIz_JNsFemKK8Xe699lHNh1eo9gkRADbj64a5IHvNTYU3YQsMKJyX-KqcfmYoA,,Viego,200,True,18,3,8,17848,38798,43,21,18,JUNGLE
NA1_5313932292,1921,15.13.691.9951,rHRtBLKxVNBKXglVTzu8WNemIiOttBQx-QEK2_ZHzUxAhE5dyjFpSXVxOQbfMRYO9laZHN7IfuKU6g,,Gragas,200,True,5,7,10,11442,20103,35,169,16,MIDDLE
NA1_5313932292,1921,15.13.691.9951,DXPZ35YhlbCLP-GNU_0GHt4pLCG8wHmrJNZD_t3dxRmPgVknoxq6hBvlAh3u5yQogHncf0lmmtkwtA,,Zyra,200,True,5,3,18,15280,34180,23,257,18,BOTTOM
NA1_5313932292,1921,15.13.691.9951,eY4MZaPThsSs_brLMddQJAEIFr0tRAm6HobJrNciP4lQudiKKNhkPsO4rx-IAKV6BRhRxtFP-Y4ieA,,Sona,200,True,3,9,25,10944,17257,75,28,15,UTILITY
NA1_5313921014,1648,15.13.691.9951,j1wwmoyNjyynLX-S7ZV8nR7aFFdKIb-gfcPtKVgmYL9IKBHyD3bC8LYRsFoF5iy3uuTGT1b3gCYzFA,,Nidalee,100,True,8,4,9,13520,24153,28,177,16,TOP
NA1_5313921014,1648,15.13.691.9951,rHRtBLKxVNBKXglVTzu8WNemIiOttBQx-QEK2_ZHzUxAhE5dyjFpSXVxOQbfMRYO9laZHN7IfuKU6g,,LeeSin,100,True,2,5,8,10494,9322,26,8,15,JUNGLE
NA1_5313921014,1648,15.13.691.9951,N-YjEQ97ioRZ0MFqznivYZ12XV3SVPQZZswYZV9fvqLresd30QR9EcSV8_iIiJuELdG234FyoHmsfw,,Lissandra,100,True,8,3,5,13447,18585,27,235,16,MIDDLE
NA1_5313921014,1648,15.13.691.9951,-P4tgg5idLx3zoTjLC9QlKt_4igdQWTnVbDoK9UJUWgLIh4uvznAZB4DO1hxZ8eDzfYraohlIbN1wg,,Sivir,100,True,6,3,13,13693,21249,16,235,16,BOTTOM
NA1_5313921014,1648,15.13.691.9951,UY3AkWHH0zvC1sRlzZA-E0UUky8UNIyT6pMmVNl57O4-Cvi_9DlDgHDyPPi6z_oB7YHgEMwPMdWFmA,,Pyke,100,True,6,5,10,10090,11888,71,35,13,UTILITY
NA1_5313921014,1648,15.13.691.9951,04jvm1XPMFlENcJ-ebTmmMiMUoB86FUg5UZREITiehVIc3Y38emUIEynHW1csuAs_9D1-SVTJtz1tg,,Riven,200,False,4,9,4,10082,14281,21,172,14,TOP
NA1_5313921014,1648,15.13.691.9951,XV5Q1ppTbJ14IfCoPIz_JNsFemKK8Xe699lHNh1eo9gkRADbj64a5IHvNTYU3YQsMKJyX-KqcfmYoA,,Viego,200,False,4,5,5,11237,14352,24,23,15,JUNGLE
NA1_5313921014,1648,15.13.691.9951,TURZ2XAvWXd36IYFTWNuCCpAN_HcOqtrpBoKlLh2tRylVSCQToMN1PMrcYL5h5ZsF7aYrwLYpUIm2w,,Xerath,200,False,6,2,4,12856,30254,16,250,16,MIDDLE
NA1_5313921014,1648,15.13.691.9951,P6yGSB7SdxOcoUjPMA1WklVp5ta-FdsPuQs4Qa_ztUaoRBbSaOd3FTjiHTPb74s5ZH_giSynMGiKnw,,Varus,200,False,4,9,8,9447,17216,21,161,14,BOTTOM
NA1_5313921014,1648,15.13.691.9951,O6CD27aw1-8lR5b_NdenF01y8Tkoptca1EDdUQgwEpPmb14XqqdDavjy4oNDIav2Xrs4vqgH8JvGUg,,Nami,200,False,2,5,12,7301,6166,50,37,11,UTILITY
